time,I1P.conc,PP1Sp.n,PP1_active.N,S.N,S1.N,Sp.N,ca.conc
3575.0,0.00279996541014,0.000160840487018,1.19041783983e-05,3.07646661047,0.047700640501,16.3817545696,0.0001
3576.0,0.00280000259602,0.00018213347161,-8.16669331516e-07,3.07799893123,0.0477266246414,16.3801146761,0.0001
3577.0,0.00279999847353,0.000168389776394,7.42582574921e-06,3.07953185021,0.0477526120603,16.3784969987,0.0001
3578.0,0.00280003380319,0.000198086288836,-1.03168016823e-05,3.08106442938,0.0477786027482,16.3768499356,0.0001
3579.0,0.00280000324307,0.000176720118496,2.46902336614e-06,3.0825981966,0.047804596691,16.3752240022,0.0001
3580.0,0.00279999330551,0.00016503098149,9.49016361603e-06,3.08413161855,0.047830593892,16.3736018645,0.0001
3581.0,0.00279999337449,0.000176801699993,2.45370275236e-06,3.08566453437,0.0478565943285,16.3719732609,0.0001
3582.0,0.00280000257998,0.000173704890744,4.31400402033e-06,3.08719773992,0.0478825979896,16.3703541872,0.0001
3583.0,0.00279995242043,0.0001563039445,1.47469248922e-05,3.08873219218,0.0479086048926,16.3687179663,0.0001
3584.0,0.00280000230308,0.000173940064632,4.21166477713e-06,3.09026552598,0.0479346150561,16.367083015,0.0001
3585.0,0.00280005002201,0.000207764609445,-1.5976559126e-05,3.09179891167,0.0479606284634,16.365435465,0.0001
3586.0,0.00279998469983,0.000173815927384,4.32752472201e-06,3.09333424846,0.0479866451297,16.3638031517,0.0001
3587.0,0.0027999586021,0.000161703364052,1.15772476214e-05,3.09486897573,0.0480126650355,16.3621706658,0.0001
3588.0,0.00279998153607,0.000172014379586,5.43062538069e-06,3.09640334234,0.0480386881837,16.3605310296,0.0001
3589.0,0.00279999215036,0.000178505142704,1.57002746554e-06,3.09793785922,0.0480647145727,16.358894703,0.0001
3590.0,0.00279995162319,0.000167981163897,7.87078436349e-06,3.09947285145,0.0480907441832,16.3572655904,0.0001
3591.0,0.00279997964949,0.000168341712559,7.67495112247e-06,3.10100799244,0.0481167770315,16.3556257423,0.0001
3592.0,0.0027999941128,0.000166729883973,8.65039664913e-06,3.10254307441,0.0481428131144,16.3539938669,0.0001
3593.0,0.002800000233,0.000174048453392,4.2883599619e-06,3.10407781057,0.0481688523903,16.3523660445,0.0001
3594.0,0.00280001354166,0.000182362974407,-6.65065053192e-07,3.10561265346,0.0481948948619,16.3507373979,0.0001
3595.0,0.002800019967,0.000184123710262,-1.69084179727e-06,3.10714787095,0.0482209405241,16.3491079274,0.0001
3596.0,0.00279995137072,0.000168642605308,7.56474937304e-06,3.10868352393,0.0482469893675,16.3474865597,0.0001
3597.0,0.00279997900249,0.000168844074105,7.46681198433e-06,3.11021921852,0.0482730414164,16.3458527025,0.0001
3598.0,0.00279997001282,0.00016795764178,8.00541647562e-06,3.11175519658,0.0482990966513,16.3442147628,0.0001
3599.0,0.00279999946828,0.000176435363934,2.96558439049e-06,3.11329178674,0.048325155147,16.3425561682,0.0001
3600.0,0.00280003642293,0.000197378446671,-9.5217265907e-06,3.11482716158,0.0483512168192,16.3409238202,0.0001
3601.0,0.00279995349329,0.000168380706466,7.79950685774e-06,3.11636354378,0.0483772816578,16.3393160224,0.0001
3602.0,0.00280001033043,0.000195540139262,-8.38205169127e-06,3.11789941853,0.0484033496526,16.337669243,0.0001
3603.0,0.00280000848136,0.000176169606341,3.18531622576e-06,3.11943600416,0.048429420826,16.3360517151,0.0001
3604.0,0.00280001185038,0.000179321997837,1.30999140287e-06,3.12097268396,0.0484554951663,16.3344126125,0.0001
3605.0,0.00280000257234,0.000186773351007,-3.10549264372e-06,3.12250947119,0.0484815726776,16.3327704443,0.0001
3606.0,0.00279997096052,0.000167070786721,8.66431615196e-06,3.12404664959,0.0485076533574,16.3311475065,0.0001
3607.0,0.00279997691458,0.000166850357006,8.81273984283e-06,3.125583884,0.0485337372041,16.3295077125,0.0001
3608.0,0.00279999166925,0.000178159593722,2.07570216554e-06,3.1271208531,0.048559824216,16.3278678852,0.0001
3609.0,0.002799981687,0.000169568426517,7.21302360125e-06,3.12865851529,0.0485859143942,16.3262325039,0.0001
3610.0,0.00279999807161,0.000183843778498,-1.2767754333e-06,3.13019553799,0.0486120077393,16.3245971495,0.0001
3611.0,0.00279997964162,0.000171833973117,5.90072719291e-06,3.13173372388,0.048638104232,16.3229581904,0.0001
3612.0,0.00279998946285,0.000176635788314,3.05079698537e-06,3.13327165396,0.0486642038896,16.3213135897,0.0001
3613.0,0.00280000627418,0.000172755827658,5.38517449739e-06,3.13480973645,0.0486903067192,16.3196782699,0.0001
3614.0,0.00279998155235,0.000174429420087,4.40654973774e-06,3.13634790424,0.0487164126868,16.3180383011,0.0001
3615.0,0.00280001719423,0.000184149208038,-1.38999657777e-06,3.13788584784,0.0487425218105,16.3164014288,0.0001
3616.0,0.00279995364515,0.000161061371461,1.24017593789e-05,3.13942398721,0.0487686340414,16.3147948946,0.0001
3617.0,0.00280000103521,0.000170218975137,6.96230229447e-06,3.14096209857,0.0487947493683,16.3131587206,0.0001
3618.0,0.00279999130336,0.000181171494612,4.42040917855e-07,3.14250078577,0.0488208678329,16.3115080732,0.0001
3619.0,0.00279999623006,0.000171414364654,6.27658245033e-06,3.14403952144,0.0488469894312,16.3098819835,0.0001
3620.0,0.00280000472638,0.000189468499371,-4.45854909349e-06,3.14557825633,0.0488731141534,16.3082312429,0.0001
3621.0,0.002799964474,0.000163058391796,1.12892571177e-05,3.14711757552,0.0488992420023,16.3066123809,0.0001
3622.0,0.00279995538042,0.000158519944047,1.40090775149e-05,3.14865664618,0.0489253729432,16.3049816058,0.0001
3623.0,0.00279996874434,0.000166531663269,9.24255395059e-06,3.15019568543,0.0489515069863,16.303342235,0.0001
3624.0,0.00279999165819,0.000177038592743,2.99447462213e-06,3.15173482325,0.0489776441329,16.3017011617,0.0001
3625.0,0.00279998929322,0.000175156607163,4.13091184834e-06,3.15327473086,0.0490037844069,16.3000549706,0.0001
3626.0,0.00280000647893,0.000174856022021,4.32919871147e-06,3.15481426559,0.0490299277961,16.2984226678,0.0001
3627.0,0.00279999280618,0.000180172285631,1.17881109068e-06,3.15635425326,0.049056074288,16.2967751191,0.0001
3628.0,0.00279999721687,0.000182011583281,1.0541571446e-07,3.15789517583,0.0490822239172,16.2951092207,0.0001
3629.0,0.00279997353373,0.000170334580768,7.08751910515e-06,3.15943661093,0.0491083767356,16.29344905,0.0001
3630.0,0.00279998453239,0.000176431610514,3.46933658907e-06,3.16097739631,0.0491345327018,16.2917953241,0.0001
3631.0,0.00279998270939,0.000173317139075,5.34199983252e-06,3.16251821626,0.0491606918003,16.2901547337,0.0001
3632.0,0.00279996497681,0.0001614078374,1.24563327201e-05,3.16405912303,0.049186854012,16.2885250269,0.0001
3633.0,0.00279991159261,0.000161824838731,1.22279790398e-05,3.16560091464,0.0492130193187,16.2868604161,0.0001
3634.0,0.00279997754786,0.000171274242082,6.63080775279e-06,3.16714211937,0.0492391877899,16.2852105146,0.0001
3635.0,0.00279998716593,0.00017980312346,1.55031132287e-06,3.16868344854,0.0492653593905,16.2835624154,0.0001
3636.0,0.00279998132046,0.000170841362647,6.89823467665e-06,3.17022521158,0.0492915341123,16.2819233061,0.0001
3637.0,0.00279998275877,0.000177430295381,3.00494671702e-06,3.17176720934,0.0493177119555,16.2802665492,0.0001
3638.0,0.00279999534702,0.000183957587433,-8.70221779322e-07,3.1733090105,0.0493438929269,16.2786209006,0.0001
3639.0,0.00280000093863,0.000179358076128,1.88340012602e-06,3.17485140031,0.0493700770109,16.2769735944,0.0001
3640.0,0.00280000171041,0.000175197558935,4.37217076028e-06,3.17639371383,0.0493962642128,16.2753332357,0.0001
3641.0,0.00280001780285,0.000181612714735,5.69132570468e-07,3.17793630363,0.0494224545296,16.2736782138,0.0001
3642.0,0.00279998458864,0.000179124258236,2.08505774619e-06,3.17947906835,0.0494486479591,16.2720311084,0.0001
3643.0,0.00279999328161,0.000181038960873,9.54033026359e-07,3.18102209944,0.049474844517,16.2703768749,0.0001
3644.0,0.00279999550318,0.000183326688446,-3.86746383575e-07,3.18256547396,0.0495010442076,16.2687175991,0.0001
3645.0,0.00280000675129,0.000176131975232,3.90879385183e-06,3.18410831025,0.0495272469966,16.267087512,0.0001
3646.0,0.00279997836964,0.000171755325743,6.52835027483e-06,3.1856518797,0.0495534528934,16.2654377079,0.0001
3647.0,0.00279997716577,0.000173419316731,5.56122609522e-06,3.18719540873,0.0495796619019,16.2637880193,0.0001
3648.0,0.00279998651951,0.000180174544541,1.55947289308e-06,3.18873910835,0.0496058740267,16.2621328169,0.0001
3649.0,0.00279999210489,0.000181622531639,7.11145398456e-07,3.1902826171,0.049632089265,16.2604930223,0.0001
3650.0,0.00279996915927,0.000167309654471,9.24552204659e-06,3.19182721148,0.0496583075984,16.2588421177,0.0001
3651.0,0.00279999804819,0.000170064914533,7.62222074869e-06,3.1933714261,0.0496845290448,16.2571902298,0.0001
3652.0,0.00279997377965,0.000172695707212,6.0747905683e-06,3.19491584413,0.0497107536009,16.2555369352,0.0001
3653.0,0.0027999907228,0.000179509076707,2.04308865078e-06,3.19646038094,0.0497369812738,16.2538814484,0.0001
3654.0,0.00279997287536,0.000170923018909,7.169546265e-06,3.19800547689,0.049763212068,16.2522301547,0.0001
3655.0,0.00279997392136,0.000170879574873,7.21497749912e-06,3.19955049048,0.0497894459741,16.2505769306,0.0001
3656.0,0.00279992138091,0.000162826191196,1.20263135414e-05,3.20109641662,0.0498156829991,16.2489105063,0.0001
3657.0,0.00279997299948,0.000174163102137,5.29430853258e-06,3.20264160931,0.0498419231708,16.24725195,0.0001
3658.0,0.00279999169977,0.000181550269761,9.22660657547e-07,3.20418710122,0.0498681664759,16.2455941223,0.0001
3659.0,0.00279995520539,0.000165531121258,1.04762399449e-05,3.20573358629,0.0498944129067,16.2439368332,0.0001
3660.0,0.00279998087938,0.000172602048122,6.28058121985e-06,3.20727978623,0.04992066249,16.2422701008,0.0001
3661.0,0.00279999143583,0.000178538013505,2.76796601996e-06,3.20882605591,0.0499469152136,16.2406083504,0.0001
3662.0,0.00279998703941,0.000154839100461,1.68946417767e-05,3.210373066,0.0499731710785,16.2389603702,0.0001
3663.0,0.00279997517897,0.000174604339601,5.14548445277e-06,3.21191919431,0.0499994300458,16.2372982547,0.0001
3664.0,0.00279999193765,0.000183206791549,5.91542613359e-08,3.21346601956,0.0500256921582,16.2356326787,0.0001
3665.0,0.0027999906484,0.000182995132516,2.00532903497e-07,3.21501322183,0.0500519574126,16.2339706718,0.0001
3666.0,0.00280000834079,0.000194414141892,-6.55036548935e-06,3.2165604028,0.0500782258119,16.232303777,0.0001
3667.0,0.00279998408487,0.000175785530128,4.51626651803e-06,3.21810805081,0.050104497343,16.2306579583,0.0001
3668.0,0.00279999643669,0.000179267922628,2.46440899615e-06,3.21965559284,0.0501307720048,16.2289980582,0.0001
3669.0,0.00279998993225,0.000178874362966,2.7188303446e-06,3.22120355943,0.0501570498009,16.2273350026,0.0001
3670.0,0.00279998311861,0.000176689790201,4.04218504861e-06,3.22275174677,0.0501833307433,16.2256729518,0.0001
3671.0,0.0027999715624,0.000171368418235,7.22136553535e-06,3.22430016584,0.0502096148307,16.2240127269,0.0001
3672.0,0.00279997996509,0.000176454887533,4.22035129027e-06,3.22584847963,0.0502359020623,16.2223505554,0.0001
3673.0,0.00279998317726,0.000178517436669,3.01369395061e-06,3.22739706769,0.0502621924322,16.2206888996,0.0001
3674.0,0.00279998207794,0.00017431783779,5.52067424918e-06,3.22894570271,0.0502884859359,16.2190367795,0.0001
3675.0,0.00279999219507,0.000182793736365,5.11080106028e-07,3.23049465675,0.0503147825805,16.217368217,0.0001
3676.0,0.00279998326434,0.00017852602932,3.06663533953e-06,3.23204413484,0.0503410823814,16.2157034066,0.0001
3677.0,0.0027999717699,0.000173291030935,6.19704890643e-06,3.23359400143,0.0503673853461,16.2140338001,0.0001
3678.0,0.00279989390463,0.0001683630348,9.14960262039e-06,3.23514488705,0.0503936914886,16.2123409575,0.0001
3679.0,0.00279999876993,0.000181471223954,1.37271572988e-06,3.2366940711,0.05042000083,16.2106859648,0.0001
3680.0,0.00279998423877,0.000175416090808,4.98881328614e-06,3.23824438234,0.0504463133248,16.2090227042,0.0001
3681.0,0.00279998745727,0.000178471268568,3.19640259743e-06,3.23979482655,0.0504726289899,16.2073526429,0.0001
3682.0,0.00279998851503,0.000179525188097,2.59036941311e-06,3.24134549621,0.0504989478289,16.2056839725,0.0001
3683.0,0.00279998810323,0.000179283834303,2.75391280935e-06,3.24289637445,0.0505252698405,16.2040157947,0.0001
3684.0,0.00279998864426,0.000179897327698,2.40933441574e-06,3.24444748787,0.0505515950298,16.2023460777,0.0001
3685.0,0.00279997906077,0.000175492064577,5.0459710354e-06,3.24599879704,0.0505779233941,16.200681157,0.0001
3686.0,0.00279997629556,0.000177521999588,3.86082754306e-06,3.24755028322,0.050604254936,16.1990103291,0.0001
3687.0,0.00279997083657,0.000174483488809,5.6899334581e-06,3.24910224125,0.0506305896694,16.1973372189,0.0001
3688.0,0.00279997238695,0.00017731885179,4.03566241202e-06,3.25065416831,0.0506569275941,16.1956650753,0.0001
3689.0,0.00280000204031,0.000190588743064,-3.82468870858e-06,3.25220615901,0.0506832687165,16.1939868306,0.0001
3690.0,0.00279998283389,0.000178798070852,3.18486797103e-06,3.25375806419,0.0507096129944,16.1923407619,0.0001
3691.0,0.00279998135399,0.000175441520024,5.19318130319e-06,3.25531076991,0.0507359604513,16.1906685186,0.0001
3692.0,0.00279999010315,0.000180892943008,1.97820578269e-06,3.25686346626,0.0507623111048,16.1889938109,0.0001
3693.0,0.00279999382904,0.000184342659795,-4.24677397683e-08,3.25841644281,0.0507886649571,16.1873190118,0.0001
3694.0,0.00279999223346,0.000180969382114,1.97367056264e-06,3.25996962418,0.0508150220104,16.1856510068,0.0001
3695.0,0.00279997253355,0.000179057213645,3.13822605819e-06,3.2615234555,0.0508413822684,16.1839694572,0.0001
3696.0,0.0027999791028,0.000178047279113,3.75635130281e-06,3.26307728904,0.0508677457546,16.1822932815,0.0001
3697.0,0.00279998627536,0.000178828219374,3.30737264535e-06,3.26463121403,0.0508941124575,16.1806188795,0.0001
3698.0,0.0027999909728,0.000186317975554,-1.10055435286e-06,3.26618527532,0.0509204823758,16.1789398585,0.0001
3699.0,0.00279997847376,0.000178975572124,3.26805607736e-06,3.26773978677,0.0509468555139,16.1772687706,0.0001
3700.0,0.00279999523513,0.000185590680178,-6.34088091304e-07,3.26929434459,0.0509732318726,16.175588693,0.0001
3701.0,0.00279999644376,0.000188946357539,-2.60004391323e-06,3.27084910816,0.0509996114602,16.1739120006,0.0001
3702.0,0.00279998161552,0.000176448911465,4.82154457725e-06,3.27240406775,0.0510259942767,16.1722518903,0.0001
3703.0,0.00279998770681,0.000177578518413,4.17192782021e-06,3.27395908099,0.0510523802815,16.17058111,0.0001
3704.0,0.00279999089146,0.000181182864075,2.05315369813e-06,3.2755143177,0.0510787695028,16.1689069725,0.0001
3705.0,0.00279998888555,0.000183760429123,5.5183539003e-07,3.27706992903,0.0511051619474,16.167228787,0.0001
3706.0,0.00279998565786,0.000179310109331,3.20507772265e-06,3.27862567981,0.0511315576208,16.1655601764,0.0001
3707.0,0.00279998562864,0.000179349547195,3.20083577527e-06,3.28018146588,0.0511579565072,16.1638914284,0.0001
3708.0,0.00279998561256,0.000179397271162,3.19170709104e-06,3.28173744425,0.0511843586073,16.1622223971,0.0001
3709.0,0.00279998559421,0.000179449071407,3.1802137636e-06,3.28329361588,0.0512107639216,16.1605530647,0.0001
3710.0,0.00279998557046,0.000179507136636,3.16508527616e-06,3.28484998195,0.051237172451,16.1588834015,0.0001
3711.0,0.0027999937817,0.000184445622085,2.60395440149e-07,3.2864064771,0.051263584197,16.1572102743,0.0001
3712.0,0.00279998172791,0.000180421740589,2.66282698619e-06,3.28796352051,0.0512899991707,16.1555360769,0.0001
3713.0,0.00279998130036,0.000178417937498,3.87070840754e-06,3.28952083469,0.051316417379,16.1538578855,0.0001
3714.0,0.00279999097017,0.000182818722141,1.28218931523e-06,3.29107820093,0.0513428388325,16.1521784375,0.0001
3715.0,0.00279997977058,0.000178222429599,4.0370218927e-06,3.29263598973,0.051369263527,16.1505021139,0.0001
3716.0,0.00279998955221,0.000182283689803,1.65283824192e-06,3.29419382003,0.0513956914676,16.1488213675,0.0001
3717.0,0.00279998393004,0.000181428217499,2.18063626104e-06,3.29575210783,0.0514221226641,16.147140399,0.0001
3718.0,0.00279998393746,0.000181456133193,2.18510094022e-06,3.29731060994,0.0514485571244,16.1454586818,0.0001
3719.0,0.00279998394484,0.000181484078478,2.18954397877e-06,3.2988693349,0.0514749948508,16.1437767831,0.0001
3720.0,0.00279998395219,0.000181512053138,2.19396543939e-06,3.30042828259,0.051501435846,16.1420947026,0.0001
3721.0,0.0027999839595,0.000181540056967,2.19836538293e-06,3.30198745287,0.0515278801127,16.1404124404,0.0001
3722.0,0.00279998396677,0.000181568089759,2.20274387142e-06,3.3035468456,0.0515543276535,16.1387299964,0.0001
3723.0,0.00279998397401,0.00018159615131,2.20710096806e-06,3.30510646067,0.051580778471,16.1370473704,0.0001
3724.0,0.00279998398122,0.000181624241418,2.21143673717e-06,3.30666629794,0.0516072325679,16.1353645624,0.0001
3725.0,0.00279998398839,0.000181652359881,2.21575124413e-06,3.30822635727,0.0516336899468,16.1336815723,0.0001
3726.0,0.00279998399552,0.000181680506499,2.22004455541e-06,3.30978663854,0.0516601506102,16.1319983999,0.0001
3727.0,0.00279998400262,0.000181708681075,2.22431673846e-06,3.31134714161,0.0516866145606,16.1303150453,0.0001
3728.0,0.00279998400968,0.00018173688341,2.22856786171e-06,3.31290786636,0.0517130818006,16.1286315084,0.0001
3729.0,0.00279998401671,0.000181765113311,2.23279799457e-06,3.31446881266,0.0517395523328,16.126947789,0.0001
3730.0,0.00279998402371,0.000181793370582,2.23700720735e-06,3.31602998037,0.0517660261595,16.1252638871,0.0001
3731.0,0.00279998403066,0.000181821655031,2.24119557125e-06,3.31759136936,0.0517925032832,16.1235798026,0.0001
3732.0,0.00279998403759,0.000181849966466,2.24536315832e-06,3.31915297951,0.0518189837065,16.1218955354,0.0001
3733.0,0.00279998404448,0.000181878304698,2.24951004144e-06,3.32071481069,0.0518454674316,16.1202110854,0.0001
3734.0,0.00279998405134,0.000181906669537,2.25363629431e-06,3.32227686277,0.0518719544611,16.1185264526,0.0001
3735.0,0.00279998405816,0.000181935060796,2.25774199137e-06,3.32383913562,0.0518984447973,16.1168416368,0.0001
3736.0,0.00279998406495,0.00018196347829,2.26182720782e-06,3.3254016291,0.0519249384425,16.1151566381,0.0001
3737.0,0.0027999840717,0.000181991921832,2.26589201957e-06,3.32696434311,0.0519514353991,16.1134714562,0.0001
3738.0,0.00279998407842,0.000182020391239,2.26993650322e-06,3.32852727749,0.0519779356695,16.1117860912,0.0001
3739.0,0.00279998408511,0.000182048886329,2.27396073603e-06,3.33009043214,0.0520044392558,16.110100543,0.0001
3740.0,0.00279998409176,0.000182077406921,2.2779647959e-06,3.33165380692,0.0520309461605,16.1084148114,0.0001
3741.0,0.00279998409838,0.000182105952835,2.28194876134e-06,3.3332174017,0.0520574563857,16.1067288964,0.0001
3742.0,0.00279998410497,0.000182134523892,2.28591271147e-06,3.33478121636,0.0520839699338,16.105042798,0.0001
3743.0,0.00279998411152,0.000182163119915,2.28985672593e-06,3.33634525076,0.0521104868068,16.103356516,0.0001
3744.0,0.00279998411804,0.000182191740726,2.29378088494e-06,3.3379095048,0.0521370070071,16.1016700504,0.0001
3745.0,0.00279998412453,0.000182220386152,2.29768526921e-06,3.33947397833,0.0521635305369,16.0999834011,0.0001
3746.0,0.00279998413098,0.000182249056018,2.30156995998e-06,3.34103867124,0.0521900573982,16.0982965681,0.0001
3747.0,0.0027999841374,0.000182277750151,2.30543503893e-06,3.3426035834,0.0522165875933,16.0966095511,0.0001
3748.0,0.00279998414379,0.000182306468379,2.30928058821e-06,3.34416871468,0.0522431211242,16.0949223503,0.0001
3749.0,0.00279998415015,0.000182335210533,2.3131066904e-06,3.34573406496,0.0522696579932,16.0932349655,0.0001
3750.0,0.00279998415648,0.000182363976442,2.3169134285e-06,3.34729963412,0.0522961982022,16.0915473966,0.0001
3751.0,0.00279998416277,0.000182392765938,2.32070088587e-06,3.34886542203,0.0523227417533,16.0898596436,0.0001
3752.0,0.00279998416903,0.000182421578853,2.32446914628e-06,3.35043142857,0.0523492886486,16.0881717064,0.0001
3753.0,0.00279998417526,0.000182450415023,2.32821829384e-06,3.35199765362,0.0523758388902,16.0864835849,0.0001
3754.0,0.00279998418146,0.000182479274281,2.33194841298e-06,3.35356409704,0.05240239248,16.084795279,0.0001
3755.0,0.00279998418762,0.000182508156463,2.33565958847e-06,3.35513075873,0.0524289494201,16.0831067888,0.0001
3756.0,0.00279998419376,0.000182537061407,2.33935190537e-06,3.35669763856,0.0524555097124,16.0814181141,0.0001
3757.0,0.00279998419986,0.000182565988951,2.343025449e-06,3.3582647364,0.0524820733589,16.0797292548,0.0001
3758.0,0.00279998420594,0.000182594938934,2.34668030499e-06,3.35983205214,0.0525086403615,16.0780402109,0.0001
3759.0,0.00279998421198,0.000182623911195,2.35031655916e-06,3.36139958565,0.0525352107223,16.0763509823,0.0001
3760.0,0.00279998421799,0.000182652905576,2.35393429762e-06,3.36296733681,0.052561784443,16.0746615689,0.0001
3761.0,0.00279998422397,0.00018268192192,2.35753360665e-06,3.36453530551,0.0525883615256,16.0729719708,0.0001
3762.0,0.00279998422992,0.000182710960069,2.36111457276e-06,3.36610349162,0.0526149419719,16.0712821877,0.0001
3763.0,0.00279998423584,0.000182740019867,2.36467728262e-06,3.36767189502,0.0526415257839,16.0695922197,0.0001
3764.0,0.00279998424173,0.00018276910116,2.36822182309e-06,3.3692405156,0.0526681129633,16.0679020667,0.0001
3765.0,0.00279998794645,0.000187887084363,-6.17078610277e-07,3.37080943473,0.0526947035153,16.0662050806,0.0001
3766.0,0.00279996746935,0.000180481623875,3.76305967773e-06,3.37237906849,0.0527212974643,16.0645069106,0.0001
3767.0,0.0027999853452,0.000181847489717,2.97613831602e-06,3.37394863874,0.0527478948138,16.0628085397,0.0001
3768.0,0.00279998718541,0.000186644513958,1.75570603426e-07,3.37551846613,0.05277449557,16.0611061358,0.0001
3769.0,0.00279998856332,0.000186165559225,4.80275954455e-07,3.37708853903,0.0528010997328,16.0594089851,0.0001
3770.0,0.00279999893066,0.000192526689462,-3.25011614207e-06,3.37865899303,0.0528277073095,16.057701032,0.0001
3771.0,0.00279998903069,0.000189404683799,-1.38430418283e-06,3.38022978788,0.0528543183152,16.0560001063,0.0001
3772.0,0.00279998361489,0.000182228491532,2.86861040988e-06,3.38180111784,0.0528809327557,16.0542948832,0.0001
3773.0,0.00279996681075,0.000185006124125,1.26058745401e-06,3.38337246641,0.052907550635,16.0525871253,0.0001
3774.0,0.00279998424563,0.000189142825123,-1.15688447086e-06,3.38494387313,0.052934171961,16.0508844538,0.0001
3775.0,0.00279998477092,0.000186174396191,6.19636901825e-07,3.38651592702,0.0529607967422,16.0491772607,0.0001
3776.0,0.00279998210973,0.000186412308157,5.06318790979e-07,3.38808811161,0.0529874249812,16.0474708344,0.0001
3777.0,0.00279998096219,0.000186642686015,3.97381770041e-07,3.38966092498,0.0530140566946,16.0457566656,0.0001
3778.0,0.00279998101503,0.000186630726925,4.29125959854e-07,3.39123402356,0.0530406919046,16.0440424691,0.0001
3779.0,0.00279998106701,0.000186619545953,4.60353751465e-07,3.39280739433,0.0530673306168,16.0423283115,0.0001
3780.0,0.00279998111815,0.000186609125732,4.91076101206e-07,3.39438103646,0.0530939728365,16.0406141885,0.0001
3781.0,0.00279998116847,0.000186599448343,5.21304275145e-07,3.39595494913,0.0531206185691,16.038900096,0.0001
3782.0,0.00279998121798,0.000186590496414,5.51049209072e-07,3.39752913154,0.0531472678197,16.0371860298,0.0001
3783.0,0.0027999812667,0.000186582253096,5.80321520583e-07,3.39910358288,0.0531739205935,16.0354719861,0.0001
3784.0,0.00279998131466,0.00018657470205,6.09131520648e-07,3.40067830237,0.0532005768955,16.0337579608,0.0001
3785.0,0.00279998136186,0.000186567827424,6.37489224669e-07,3.40225328923,0.0532272367308,16.0320439502,0.0001
3786.0,0.00279998140832,0.000186561613836,6.65404363064e-07,3.40382854269,0.0532539001042,16.0303299506,0.0001
3787.0,0.00279998145406,0.000186556046356,6.92886391398e-07,3.405404062,0.0532805670204,16.0286159584,0.0001
3788.0,0.0027999814991,0.00018655111049,7.19944500079e-07,3.40697984639,0.0533072374843,16.02690197,0.0001
3789.0,0.00279998154344,0.000186546792166,7.4658762365e-07,3.40855589513,0.0533339115005,16.025187982,0.0001
3790.0,0.00279998158711,0.000186543077715,7.72824449686e-07,3.41013220749,0.0533605890736,16.023473991,0.0001
3791.0,0.00279998163011,0.000186539953861,7.98663427328e-07,3.41170878274,0.0533872702081,16.0217599938,0.0001
3792.0,0.00279998167246,0.000186537407704,8.24112775454e-07,3.41328562017,0.0534139549084,16.020045987,0.0001
3793.0,0.00279998171418,0.000186535426708,8.49180490523e-07,3.41486271907,0.0534406431788,16.0183319676,0.0001
3794.0,0.00279998175528,0.000186533998689,8.73874354097e-07,3.41644007874,0.0534673350237,16.0166179325,0.0001
3795.0,0.00279998179577,0.000186533111801,8.98201940058e-07,3.4180176985,0.0534940304473,16.0149038786,0.0001
3796.0,0.00279998183565,0.000186532754524,9.22170621532e-07,3.41959557765,0.0535207294536,16.013189803,0.0001
3797.0,0.00279998187496,0.000186532915658,9.45787577541e-07,3.42117371553,0.0535474320468,16.0114757029,0.0001
3798.0,0.00279998191368,0.000186533584305,9.69059799393e-07,3.42275211148,0.053574138231,16.0097615754,0.0001
3799.0,0.00279998195185,0.000186534749864,9.91994096809e-07,3.42433076483,0.0536008480099,16.0080474177,0.0001
3800.0,0.00279998198946,0.000186536402018,1.01459710383e-06,3.42590967493,0.0536275613875,16.0063332272,0.0001
3801.0,0.00279998202653,0.000186538530726,1.03687528446e-06,3.42748884115,0.0536542783676,16.0046190012,0.0001
3802.0,0.00279998206308,0.000186541126214,1.05883493814e-06,3.42906826284,0.0536809989539,16.0029047372,0.0001
3803.0,0.0027999820991,0.000186544178967,1.08048220497e-06,3.43064793939,0.0537077231501,16.0011904325,0.0001
3804.0,0.00279998213461,0.000186547679717,1.10182307076e-06,3.43222787016,0.0537344509599,15.9994760848,0.0001
3805.0,0.00279998216962,0.000186551619439,1.12286337186e-06,3.43380805455,0.0537611823867,15.9977616917,0.0001
3806.0,0.00279998220414,0.000186555989341,1.14360879982e-06,3.43538849195,0.053787917434,15.9960472506,0.0001
3807.0,0.00279998223818,0.000186560780858,1.16406490591e-06,3.43696918177,0.0538146561053,15.9943327594,0.0001
3808.0,0.00279998227174,0.000186565985643,1.18423710543e-06,3.43855012341,0.053841398404,15.9926182158,0.0001
3809.0,0.00279998230484,0.000186571595561,1.20413068187e-06,3.44013131628,0.0538681443333,15.9909036174,0.0001
3810.0,0.00279998233749,0.000186577602682,1.22375079091e-06,3.44171275981,0.0538948938965,15.9891889622,0.0001
3811.0,0.00279998236968,0.000186583999278,1.24310246431e-06,3.44329445343,0.0539216470968,15.987474248,0.0001
3812.0,0.00279998240144,0.000186590777809,1.26219061362e-06,3.44487639657,0.0539484039373,15.9857594727,0.0001
3813.0,0.00279998243277,0.000186597930925,1.28102003378e-06,3.44645858867,0.0539751644211,15.9840446342,0.0001
3814.0,0.00279998246368,0.000186605451457,1.29959540655e-06,3.44804102918,0.0540019285512,15.9823297306,0.0001
3815.0,0.00279998249417,0.000186613332409,1.31792130391e-06,3.44962371756,0.0540286963306,15.9806147598,0.0001
